"","pairid","Cluster_identity","cluster","co_exp_prop","host_only_prop","nested_only_prop","not_expressing_prop"
"59","11961_ID","Leptotene","3",0,0.0130718954248366,0,0.986928104575163
"60","11961_ID","Undifferentiated spermatogonia","3",0,0.0409899458623357,0.00232018561484919,0.956689868522815
"61","12638_ID","Diff.spermatogonia/Preleptotene","3",0,0.0100334448160535,0.068561872909699,0.921404682274247
"62","12638_ID","Sertoli cells","3",0,0.0238095238095238,0.113095238095238,0.863095238095238
"63","12638_ID","Pachytene","3",0,0.00201005025125628,0.0562814070351759,0.941708542713568
"64","12638_ID","Diplotene","3",0,0.00234192037470726,0.0224824355971897,0.975175644028103
"65","12638_ID","PMCs","3",0.00106044538706257,0.00106044538706257,0.141039236479321,0.856839872746554
"66","12638_ID","Macrophages","3",0,0,0.0555555555555556,0.944444444444444
"67","12638_ID","Late spermatids","3",0.00763747454175153,0.00152749490835031,0.739816700610998,0.2510183299389
"68","12638_ID","Leydig cells","3",0,0,0.0681818181818182,0.931818181818182
"69","12638_ID","Leptotene","3",0,0.00217864923747277,0.100217864923747,0.89760348583878
"70","12638_ID","Early spermatids","3",0.0161290322580645,0.000620347394540943,0.942928039702233,0.0403225806451613
"71","12638_ID","Meiotic divisions","3",0.0090976149495943,0.0103270223752151,0.433734939759036,0.546840422916154
"72","12638_ID","Zygotene","3",0,0.00208116545265349,0.0676378772112383,0.930280957336108
"73","12638_ID","Undifferentiated spermatogonia","3",0.00232018561484919,0.0255220417633411,0.0719257540603248,0.900232018561485
"74","12638_ID","Endothelial cells","3",0,0,0.0617283950617284,0.938271604938272
"75","12638_ID","Fibrotic peritubular myoid cells","3",0,0,0.0824742268041237,0.917525773195876
"76","12922_ID","Leptotene","3",0,0.00435729847494553,0,0.995642701525055
"77","12922_ID","Undifferentiated spermatogonia","3",0,0.0108275328692962,0,0.989172467130704
"78","12922_ID","Early spermatids","3",0.0223325062034739,0.120967741935484,0.0657568238213399,0.790942928039702
"79","12922_ID","Endothelial cells","3",0,0,0.0123456790123457,0.987654320987654
"80","12922_ID","Fibrotic peritubular myoid cells","3",0,0.00515463917525773,0,0.994845360824742
"81","12922_ID","Sertoli cells","3",0,0.0119047619047619,0,0.988095238095238
"82","12922_ID","Macrophages","3",0,0,0,1
"83","12922_ID","Pachytene","3",0,0.0050251256281407,0.00100502512562814,0.993969849246231
"84","12922_ID","Leydig cells","3",0,0.0227272727272727,0,0.977272727272727
"85","12922_ID","Diff.spermatogonia/Preleptotene","3",0,0.0117056856187291,0.00167224080267559,0.986622073578595
"86","12922_ID","Late spermatids","3",0.00254582484725051,0.0437881873727088,0.00916496945010183,0.944501018329939
"87","12922_ID","Meiotic divisions","3",0.00221293336611753,0.102778460781903,0.0090976149495943,0.885910990902385
"88","12922_ID","PMCs","3",0,0.0169671261930011,0.00106044538706257,0.981972428419936
"89","12922_ID","Diplotene","3",0.000468384074941452,0.00749414519906323,0.00140515222482436,0.990632318501171
"90","12922_ID","Zygotene","3",0,0.00416233090530697,0.00208116545265349,0.993756503642039
"91","1390_ID","Fibrotic peritubular myoid cells","3",0,0,0,1
"92","1390_ID","Pachytene","3",0,0.0130653266331658,0.00804020100502513,0.978894472361809
"93","1390_ID","Undifferentiated spermatogonia","3",0.000773395204949729,0.020108275328693,0.00541376643464811,0.973704563031709
"94","1390_ID","PMCs","3",0.00530222693531283,0.0296924708377519,0.0031813361611877,0.961823966065748
"95","1390_ID","Leptotene","3",0,0.0174291938997821,0.00217864923747277,0.980392156862745
"96","1390_ID","Macrophages","3",0,0,0.0555555555555556,0.944444444444444
"97","1390_ID","Diplotene","3",0.000468384074941452,0.0285714285714286,0.0206088992974239,0.950351288056206
"98","1390_ID","Meiotic divisions","3",0.0479468895992132,0.321858864027539,0.0366363412835014,0.593557905089747
"99","1390_ID","Diff.spermatogonia/Preleptotene","3",0,0.0150501672240803,0,0.98494983277592
"100","1390_ID","Zygotene","3",0,0.0145681581685744,0.00416233090530697,0.981269510926119
"101","1390_ID","Leydig cells","3",0,0,0,1
"102","1390_ID","Endothelial cells","3",0,0.0246913580246914,0,0.975308641975309
"103","1390_ID","Late spermatids","3",0.000509164969450102,0.0442973523421589,0.00560081466395112,0.94959266802444
"104","1390_ID","Early spermatids","3",0.0136476426799007,0.331265508684864,0.011166253101737,0.643920595533499
"105","1390_ID","Sertoli cells","3",0.00595238095238095,0.0119047619047619,0,0.982142857142857
"106","1575_ID","Diplotene","3",0,0.0374707259953162,0.000936768149882904,0.961592505854801
"107","1575_ID","Fibrotic peritubular myoid cells","3",0,0.0206185567010309,0,0.979381443298969
"108","1575_ID","Leydig cells","3",0,0.0454545454545455,0,0.954545454545455
"109","1575_ID","Late spermatids","3",0.00305498981670061,0.159368635437882,0.0178207739307536,0.819755600814664
"110","1575_ID","Early spermatids","3",0.00620347394540943,0.294044665012407,0.00992555831265509,0.689826302729529
"111","1575_ID","Pachytene","3",0,0.0160804020100503,0,0.98391959798995
"112","1575_ID","Meiotic divisions","3",0,0.17629702483403,0.00024588148512417,0.823457093680846
"113","1575_ID","Leptotene","3",0,0.0108932461873638,0,0.989106753812636
"114","1575_ID","PMCs","3",0,0.0275715800636267,0,0.972428419936373
"115","1575_ID","Diff.spermatogonia/Preleptotene","3",0,0.0183946488294314,0.00167224080267559,0.979933110367893
"116","1575_ID","Macrophages","3",0,0,0,1
"117","1575_ID","Undifferentiated spermatogonia","3",0,0.0224284609435422,0,0.977571539056458
"118","1575_ID","Endothelial cells","3",0,0.0123456790123457,0,0.987654320987654
"119","1575_ID","Sertoli cells","3",0,0.0595238095238095,0,0.94047619047619
"120","1575_ID","Zygotene","3",0,0.0270551508844953,0,0.972944849115505
"121","1729_ID","Zygotene","3",0,0.0197710718002081,0.00312174817898023,0.977107180020812
"122","1729_ID","Endothelial cells","3",0,0,0.0123456790123457,0.987654320987654
"123","1729_ID","Fibrotic peritubular myoid cells","3",0,0,0,1
"124","1729_ID","Macrophages","3",0,0,0,1
"125","1729_ID","Sertoli cells","3",0,0,0.00595238095238095,0.994047619047619
"126","1729_ID","Pachytene","3",0,0.00804020100502513,0.0050251256281407,0.986934673366834
"127","1729_ID","Late spermatids","3",0,0.00305498981670061,0.0274949083503055,0.969450101832994
"128","1729_ID","Undifferentiated spermatogonia","3",0.00309358081979892,0.178654292343387,0.00154679040989946,0.816705336426914
"129","1729_ID","Leydig cells","3",0,0,0,1
"130","1729_ID","Diplotene","3",0,0.00702576112412178,0.00655737704918033,0.986416861826698
"131","1729_ID","PMCs","3",0,0,0.0137857900318134,0.986214209968187
"132","1729_ID","Early spermatids","3",0.00124069478908189,0.00806451612903226,0.127791563275434,0.862903225806452
"133","1729_ID","Meiotic divisions","3",0.000983525940496681,0.00344234079173838,0.0899926235554463,0.905581509712319
"134","1729_ID","Diff.spermatogonia/Preleptotene","3",0,0.0334448160535117,0.00668896321070234,0.959866220735786
"135","1729_ID","Leptotene","3",0,0.0130718954248366,0.00435729847494553,0.982570806100218
"136","2151_ID","Undifferentiated spermatogonia","1",0.00618716163959783,0.0479505027068832,0.0116009280742459,0.934261407579273
"137","2151_ID","Early spermatids","1",0.275434243176179,0.577543424317618,0.0241935483870968,0.122828784119107
"138","2151_ID","Late spermatids","1",0.0178207739307536,0.240325865580448,0.0504073319755601,0.691446028513238
"139","2151_ID","Zygotene","1",0.0124869927159209,0.036420395421436,0.0135275754422477,0.937565036420395
"140","2151_ID","Meiotic divisions","1",0.497172362921072,0.299975411851488,0.0673715269240226,0.135480698303418
"141","2151_ID","PMCs","1",0.0275715800636267,0.0572640509013786,0.0212089077412513,0.893955461293743
"142","2151_ID","Macrophages","1",0,0.0555555555555556,0,0.944444444444444
"143","2151_ID","Leydig cells","1",0.0227272727272727,0.0681818181818182,0.0227272727272727,0.886363636363636
"144","2151_ID","Fibrotic peritubular myoid cells","1",0,0.0154639175257732,0.00515463917525773,0.979381443298969
"145","2151_ID","Pachytene","1",0.00100502512562814,0.0321608040201005,0.0110552763819095,0.955778894472362
"146","2151_ID","Diplotene","1",0.0131147540983607,0.0688524590163934,0.0407494145199063,0.87728337236534
"147","2151_ID","Diff.spermatogonia/Preleptotene","1",0.00668896321070234,0.0351170568561873,0.0117056856187291,0.946488294314381
"148","2151_ID","Endothelial cells","1",0,0.0617283950617284,0.037037037037037,0.901234567901235
"149","2151_ID","Sertoli cells","1",0.0119047619047619,0.0773809523809524,0.0357142857142857,0.875
"150","2151_ID","Leptotene","1",0.00217864923747277,0.028322440087146,0.0152505446623094,0.954248366013072
"151","2198_ID","Pachytene","3",0,0.0221105527638191,0.0160804020100503,0.961809045226131
"152","2198_ID","Zygotene","3",0,0.0135275754422477,0.00416233090530697,0.982310093652445
"153","2198_ID","Undifferentiated spermatogonia","3",0,0.0123743232791957,0.00232018561484919,0.985305491105955
"154","2198_ID","Leptotene","3",0,0,0,1
"155","2198_ID","Diplotene","3",0,0.0173302107728337,0.00421545667447307,0.978454332552693
"156","2198_ID","PMCs","3",0,0.00212089077412513,0,0.997879109225875
"157","2198_ID","Leydig cells","3",0,0,0,1
"158","2198_ID","Early spermatids","3",0,0.00124069478908189,0.000620347394540943,0.998138957816377
"159","2198_ID","Endothelial cells","3",0,0,0,1
"160","2198_ID","Sertoli cells","3",0,0.00595238095238095,0,0.994047619047619
"161","2198_ID","Diff.spermatogonia/Preleptotene","3",0,0.00167224080267559,0,0.998327759197324
"162","2198_ID","Macrophages","3",0,0,0,1
"163","2198_ID","Late spermatids","3",0,0,0.0010183299389002,0.9989816700611
"164","2198_ID","Fibrotic peritubular myoid cells","3",0,0,0,1
"165","2198_ID","Meiotic divisions","3",0,0.00172117039586919,0.00344234079173838,0.994836488812392
"166","2303_ID","Meiotic divisions","3",0.00049176297024834,0.026063437423162,0.0169658224735677,0.956478977133022
"167","2303_ID","Early spermatids","3",0,0.0192307692307692,0.00682382133995037,0.97394540942928
"168","2303_ID","Macrophages","3",0,0,0,1
"169","2303_ID","Leptotene","3",0,0.0305010893246187,0.0174291938997821,0.952069716775599
"170","2303_ID","Pachytene","3",0.0331658291457286,0.0311557788944724,0.266331658291457,0.669346733668342
"171","2303_ID","PMCs","3",0.00106044538706257,0.0095440084835631,0.00424178154825027,0.985153764581124
"172","2303_ID","Sertoli cells","3",0.0178571428571429,0.0297619047619048,0.107142857142857,0.845238095238095
"173","2303_ID","Diplotene","3",0.000936768149882904,0.0313817330210773,0.0304449648711944,0.937236533957845
"174","2303_ID","Fibrotic peritubular myoid cells","3",0,0.00515463917525773,0.0154639175257732,0.979381443298969
"175","2303_ID","Zygotene","3",0.171696149843913,0.0291363163371488,0.483870967741935,0.315296566077003
"176","2303_ID","Leydig cells","3",0,0,0,1
"177","2303_ID","Diff.spermatogonia/Preleptotene","3",0,0.0117056856187291,0.00501672240802676,0.983277591973244
"178","2303_ID","Undifferentiated spermatogonia","3",0.00154679040989946,0.00850734725444702,0.0100541376643465,0.979891724671307
"179","2303_ID","Late spermatids","3",0,0.0132382892057026,0.00661914460285132,0.980142566191446
"180","2303_ID","Endothelial cells","3",0,0.0123456790123457,0,0.987654320987654
"181","2510_ID","Leptotene","3",0,0.00217864923747277,0.0065359477124183,0.991285403050109
"182","2510_ID","Late spermatids","3",0.00356415478615071,0.127291242362525,0.0162932790224033,0.852851323828921
"183","2510_ID","Endothelial cells","3",0,0,0.0123456790123457,0.987654320987654
"184","2510_ID","Pachytene","3",0.0050251256281407,0.0100502512562814,0.248241206030151,0.736683417085427
"185","2510_ID","Diplotene","3",0.00234192037470726,0.0107728337236534,0.177985948477752,0.808899297423888
"186","2510_ID","Fibrotic peritubular myoid cells","3",0,0.00515463917525773,0.0103092783505155,0.984536082474227
"187","2510_ID","Macrophages","3",0,0.0555555555555556,0,0.944444444444444
"188","2510_ID","Leydig cells","3",0,0.0227272727272727,0,0.977272727272727
"189","2510_ID","Sertoli cells","3",0,0.0119047619047619,0.0416666666666667,0.946428571428571
"190","2510_ID","Early spermatids","3",0.0142679900744417,0.140198511166253,0.0521091811414392,0.793424317617866
"191","2510_ID","Diff.spermatogonia/Preleptotene","3",0,0.0117056856187291,0.0117056856187291,0.976588628762542
"192","2510_ID","Meiotic divisions","3",0.00319645930661421,0.0253257929677895,0.0971231866240472,0.874354561101549
"193","2510_ID","PMCs","3",0.00106044538706257,0.0095440084835631,0.0137857900318134,0.975609756097561
"194","2510_ID","Undifferentiated spermatogonia","3",0,0.0139211136890951,0.00541376643464811,0.980665119876257
"195","2510_ID","Zygotene","3",0,0.0104058272632674,0.0551508844953174,0.934443288241415
"196","3028_ID","Zygotene","3",0,0.0104058272632674,0.00936524453694069,0.980228928199792
"197","3028_ID","Leptotene","3",0.00217864923747277,0.0108932461873638,0.0065359477124183,0.980392156862745
"198","3028_ID","Endothelial cells","3",0,0,0,1
"199","3028_ID","Macrophages","3",0,0,0,1
"200","3028_ID","Sertoli cells","3",0,0.0238095238095238,0,0.976190476190476
"201","3028_ID","Fibrotic peritubular myoid cells","3",0,0.00515463917525773,0.00515463917525773,0.989690721649485
"202","3028_ID","Late spermatids","3",0.00356415478615071,0.104378818737271,0.0183299389002037,0.873727087576375
"203","3028_ID","Diplotene","3",0.000468384074941452,0.0187353629976581,0.0206088992974239,0.960187353629977
"204","3028_ID","Early spermatids","3",0.0477667493796526,0.339950372208437,0.0452853598014888,0.566997518610422
"205","3028_ID","Diff.spermatogonia/Preleptotene","3",0,0.0117056856187291,0.0167224080267559,0.971571906354515
"206","3028_ID","Meiotic divisions","3",0.0103270223752151,0.164248832062946,0.0371281042537497,0.78829604130809
"207","3028_ID","Pachytene","3",0,0.00904522613065327,0.0160804020100503,0.974874371859296
"208","3028_ID","Leydig cells","3",0,0.0227272727272727,0.0227272727272727,0.954545454545455
"209","3028_ID","PMCs","3",0.00530222693531283,0.0265111346765642,0.00742311770943796,0.960763520678685
"210","3028_ID","Undifferentiated spermatogonia","3",0,0.020108275328693,0.0154679040989946,0.964423820572312
"211","3077_ID","Pachytene","3",0,0.00603015075376884,0,0.993969849246231
"212","3077_ID","Sertoli cells","3",0,0.0476190476190476,0,0.952380952380952
"213","3077_ID","Diplotene","3",0,0.014519906323185,0,0.985480093676815
"214","3077_ID","Undifferentiated spermatogonia","3",0,0.02861562258314,0,0.97138437741686
"215","3077_ID","Late spermatids","3",0.000509164969450102,0.274949083503055,0.0010183299389002,0.723523421588595
"216","3077_ID","Zygotene","3",0,0.0187304890738814,0,0.981269510926119
"217","3077_ID","Fibrotic peritubular myoid cells","3",0,0.0257731958762887,0,0.974226804123711
"218","3077_ID","Early spermatids","3",0.0043424317617866,0.673076923076923,0.00186104218362283,0.320719602977667
"219","3077_ID","Meiotic divisions","3",0.00172117039586919,0.434226702729284,0.00270469633636587,0.56134743053848
"220","3077_ID","Diff.spermatogonia/Preleptotene","3",0,0.020066889632107,0,0.979933110367893
"221","3077_ID","PMCs","3",0,0.0509013785790032,0,0.949098621420997
"222","3077_ID","Macrophages","3",0,0,0,1
"223","3077_ID","Leptotene","3",0,0.0239651416122004,0.00217864923747277,0.973856209150327
"224","3077_ID","Leydig cells","3",0,0,0,1
"225","3077_ID","Endothelial cells","3",0,0.0246913580246914,0,0.975308641975309
"226","3093_ID","Late spermatids","3",0.0122199592668024,0.562627291242363,0.00712830957230143,0.418024439918534
"227","3093_ID","Macrophages","3",0,0.333333333333333,0,0.666666666666667
"228","3093_ID","Leptotene","3",0,0.202614379084967,0,0.797385620915033
"229","3093_ID","Leydig cells","3",0,0.113636363636364,0,0.886363636363636
"230","3093_ID","Meiotic divisions","3",0.00172117039586919,0.947873125153676,0,0.0504057044504549
"231","3093_ID","Sertoli cells","3",0.00595238095238095,0.261904761904762,0,0.732142857142857
"232","3093_ID","Fibrotic peritubular myoid cells","3",0,0.139175257731959,0,0.860824742268041
"233","3093_ID","Pachytene","3",0.00100502512562814,0.912562814070352,0,0.0864321608040201
"234","3093_ID","Diff.spermatogonia/Preleptotene","3",0.00167224080267559,0.158862876254181,0,0.839464882943144
"235","3093_ID","Zygotene","3",0.00104058272632674,0.292403746097815,0,0.706555671175858
"236","3093_ID","Endothelial cells","3",0,0.148148148148148,0,0.851851851851852
"237","3093_ID","Early spermatids","3",0.0291563275434243,0.920595533498759,0.000620347394540943,0.0496277915632753
"238","3093_ID","Diplotene","3",0.000936768149882904,0.891334894613583,0.000468384074941452,0.107259953161593
"239","3093_ID","PMCs","3",0,0.223753976670201,0.00106044538706257,0.775185577942736
"240","3093_ID","Undifferentiated spermatogonia","3",0,0.180201082753287,0,0.819798917246713
"241","315_ID","Diff.spermatogonia/Preleptotene","3",0,0.0301003344481605,0,0.969899665551839
"242","315_ID","Late spermatids","3",0.00458248472505092,0.486761710794297,0.00203665987780041,0.506619144602851
"243","315_ID","Leydig cells","3",0,0.0227272727272727,0,0.977272727272727
"244","315_ID","Pachytene","3",0,0.0261306532663317,0,0.973869346733668
"245","315_ID","Early spermatids","3",0.00744416873449132,0.580645161290323,0.00186104218362283,0.410049627791563
"246","315_ID","Fibrotic peritubular myoid cells","3",0,0.0309278350515464,0,0.969072164948454
"247","315_ID","Meiotic divisions","3",0,0.123924268502582,0.00073764445537251,0.875338087042046
"248","315_ID","Diplotene","3",0,0.0365339578454333,0.000936768149882904,0.962529274004684
"249","315_ID","Macrophages","3",0,0.0555555555555556,0,0.944444444444444
"250","315_ID","Sertoli cells","3",0,0.0476190476190476,0,0.952380952380952
"251","315_ID","Endothelial cells","3",0,0.037037037037037,0,0.962962962962963
"252","315_ID","Zygotene","3",0,0.0447450572320499,0.00104058272632674,0.954214360041623
"253","315_ID","Leptotene","3",0,0.0196078431372549,0,0.980392156862745
"254","315_ID","PMCs","3",0,0.0699893955461294,0,0.930010604453871
"255","315_ID","Undifferentiated spermatogonia","3",0,0.0386697602474865,0,0.961330239752514
"256","3172_ID","Diff.spermatogonia/Preleptotene","3",0,0.0183946488294314,0,0.981605351170569
"257","3172_ID","PMCs","3",0,0.00742311770943796,0.00106044538706257,0.991516436903499
"258","3172_ID","Sertoli cells","3",0,0.00595238095238095,0,0.994047619047619
"259","3172_ID","Leydig cells","3",0,0,0,1
"260","3172_ID","Pachytene","3",0,0.0201005025125628,0,0.979899497487437
"261","3172_ID","Diplotene","3",0,0.00936768149882904,0,0.990632318501171
"262","3172_ID","Meiotic divisions","3",0,0.00934349643471847,0.00516351118760757,0.985492992377674
"263","3172_ID","Late spermatids","3",0,0.00967413441955193,0.00254582484725051,0.987780040733198
"264","3172_ID","Macrophages","3",0,0,0,1
"265","3172_ID","Fibrotic peritubular myoid cells","3",0,0.0103092783505155,0,0.989690721649485
"266","3172_ID","Undifferentiated spermatogonia","3",0,0.0232018561484919,0.000773395204949729,0.976024748646558
"267","3172_ID","Leptotene","3",0,0.0065359477124183,0,0.993464052287582
"268","3172_ID","Endothelial cells","3",0,0.0246913580246914,0,0.975308641975309
"269","3172_ID","Early spermatids","3",0,0.0148883374689826,0.00992555831265509,0.975186104218362
"270","3172_ID","Zygotene","3",0,0.00936524453694069,0,0.990634755463059
"271","3375_ID","Diff.spermatogonia/Preleptotene","3",0,0.0117056856187291,0,0.988294314381271
"272","3375_ID","PMCs","3",0,0.031813361611877,0.00424178154825027,0.963944856839873
"273","3375_ID","Leydig cells","3",0,0.0227272727272727,0,0.977272727272727
"274","3375_ID","Endothelial cells","3",0,0,0,1
"275","3375_ID","Fibrotic peritubular myoid cells","3",0,0.00515463917525773,0,0.994845360824742
"276","3375_ID","Sertoli cells","3",0,0.0238095238095238,0,0.976190476190476
"277","3375_ID","Undifferentiated spermatogonia","3",0,0.020108275328693,0.00309358081979892,0.976798143851508
"278","3375_ID","Zygotene","3",0,0.0104058272632674,0,0.989594172736733
"279","3375_ID","Leptotene","3",0,0.0130718954248366,0.00217864923747277,0.984749455337691
"280","3375_ID","Pachytene","3",0,0.00904522613065327,0.00402010050251256,0.986934673366834
"281","3375_ID","Meiotic divisions","3",0.0122940742562085,0.162281780181952,0.0437669043521023,0.781657241209737
"282","3375_ID","Early spermatids","3",0.00930521091811414,0.378411910669975,0.00806451612903226,0.604218362282878
"283","3375_ID","Late spermatids","3",0.0010183299389002,0.106924643584521,0.00254582484725051,0.889511201629328
"284","3375_ID","Diplotene","3",0,0.0192037470725995,0.00468384074941452,0.976112412177986
"285","3375_ID","Macrophages","3",0,0,0,1
"286","3470_ID","Leydig cells","3",0,0.0227272727272727,0,0.977272727272727
"287","3470_ID","Sertoli cells","3",0,0.113095238095238,0.00595238095238095,0.880952380952381
"288","3470_ID","Fibrotic peritubular myoid cells","3",0,0.0206185567010309,0,0.979381443298969
"289","3470_ID","Diff.spermatogonia/Preleptotene","3",0,0.0367892976588629,0.00334448160535117,0.959866220735786
"290","3470_ID","Macrophages","3",0,0,0,1
"291","3470_ID","Diplotene","3",0.00327868852459016,0.727868852459016,0,0.268852459016393
"292","3470_ID","Undifferentiated spermatogonia","3",0,0.0487238979118329,0.000773395204949729,0.950502706883217
"293","3470_ID","Endothelial cells","3",0,0.0740740740740741,0,0.925925925925926
"294","3470_ID","Zygotene","3",0,0.126951092611863,0.00208116545265349,0.870967741935484
"295","3470_ID","Pachytene","3",0,0.690452261306533,0,0.309547738693467
"296","3470_ID","Early spermatids","3",0.00496277915632754,0.112903225806452,0.0179900744416873,0.864143920595533
"297","3470_ID","Late spermatids","3",0.0010183299389002,0.0595723014256619,0.0183299389002037,0.921079429735234
"298","3470_ID","Leptotene","3",0,0.0217864923747277,0,0.978213507625272
"299","3470_ID","PMCs","3",0,0.0509013785790032,0,0.949098621420997
"300","3470_ID","Meiotic divisions","3",0.000983525940496681,0.313744775018441,0.00073764445537251,0.68453405458569
"301","3636_ID","Leptotene","3",0,0.0130718954248366,0.00435729847494553,0.982570806100218
"302","3636_ID","Endothelial cells","3",0,0.037037037037037,0,0.962962962962963
"303","3636_ID","Late spermatids","3",0.000509164969450102,0.0458248472505092,0.00152749490835031,0.95213849287169
"304","3636_ID","PMCs","3",0.00106044538706257,0.031813361611877,0.00424178154825027,0.96288441145281
"305","3636_ID","Undifferentiated spermatogonia","3",0,0.0255220417633411,0,0.974477958236659
"306","3636_ID","Diff.spermatogonia/Preleptotene","3",0,0.0183946488294314,0.00167224080267559,0.979933110367893
"307","3636_ID","Sertoli cells","3",0.00595238095238095,0.0595238095238095,0,0.93452380952381
"308","3636_ID","Pachytene","3",0,0.0231155778894472,0.00100502512562814,0.975879396984925
"309","3636_ID","Meiotic divisions","3",0.0238505040570445,0.384312761249078,0.0179493484140644,0.573887386279813
"310","3636_ID","Early spermatids","3",0.00744416873449132,0.301488833746898,0.0086848635235732,0.682382133995037
"311","3636_ID","Diplotene","3",0.00281030444964871,0.0894613583138173,0.00749414519906323,0.900234192037471
"312","3636_ID","Leydig cells","3",0,0.0454545454545455,0,0.954545454545455
"313","3636_ID","Zygotene","3",0.00104058272632674,0.0228928199791883,0.00104058272632674,0.975026014568158
"314","3636_ID","Macrophages","3",0,0,0,1
"315","3636_ID","Fibrotic peritubular myoid cells","3",0,0,0.00515463917525773,0.994845360824742
"316","3715_ID","Meiotic divisions","3",0.0024588148512417,0.0388492746496189,0.0295057782149004,0.929186132284239
"317","3715_ID","Early spermatids","3",0.00124069478908189,0.21712158808933,0.00806451612903226,0.773573200992556
"318","3715_ID","Undifferentiated spermatogonia","3",0.000773395204949729,0.0394431554524362,0.00154679040989946,0.958236658932715
"319","3715_ID","Macrophages","3",0,0,0,1
"320","3715_ID","Pachytene","3",0,0.0311557788944724,0.00100502512562814,0.9678391959799
"321","3715_ID","Sertoli cells","3",0,0.0357142857142857,0,0.964285714285714
"322","3715_ID","Diplotene","3",0,0.0173302107728337,0.000468384074941452,0.982201405152225
"323","3715_ID","Diff.spermatogonia/Preleptotene","3",0,0.0585284280936455,0,0.941471571906355
"324","3715_ID","Fibrotic peritubular myoid cells","3",0,0.0154639175257732,0,0.984536082474227
"325","3715_ID","Late spermatids","3",0,0.0610997963340122,0.00203665987780041,0.936863543788187
"326","3715_ID","Leydig cells","3",0,0,0,1
"327","3715_ID","Leptotene","3",0,0.0174291938997821,0.00435729847494553,0.978213507625272
"328","3715_ID","Zygotene","3",0,0.0416233090530697,0,0.95837669094693
"329","3715_ID","PMCs","3",0,0.0222693531283139,0.00424178154825027,0.973488865323436
"330","3715_ID","Endothelial cells","3",0,0.0123456790123457,0,0.987654320987654
"331","3768_ID","Fibrotic peritubular myoid cells","3",0,0,0.00515463917525773,0.994845360824742
"332","3768_ID","Late spermatids","3",0.00356415478615071,0.0534623217922607,0.0646639511201629,0.878309572301426
"333","3768_ID","Zygotene","3",0,0.0104058272632674,0.0135275754422477,0.976066597294485
"334","3768_ID","Diplotene","3",0,0.00749414519906323,0.0407494145199063,0.95175644028103
"335","3768_ID","Meiotic divisions","3",0.0122940742562085,0.0263093189082862,0.216621588394394,0.744775018441111
"336","3768_ID","Endothelial cells","3",0,0.037037037037037,0,0.962962962962963
"337","3768_ID","Early spermatids","3",0.021712158808933,0.0843672456575682,0.134615384615385,0.759305210918114
"338","3768_ID","Macrophages","3",0,0,0,1
"339","3768_ID","Sertoli cells","3",0,0.00595238095238095,0.00595238095238095,0.988095238095238
"340","3768_ID","Diff.spermatogonia/Preleptotene","3",0,0.0217391304347826,0.0133779264214047,0.964882943143813
"341","3768_ID","Leydig cells","3",0,0,0.0227272727272727,0.977272727272727
"342","3768_ID","Pachytene","3",0,0.0150753768844221,0.0100502512562814,0.974874371859296
"343","3768_ID","Leptotene","3",0,0.0108932461873638,0.00217864923747277,0.986928104575163
"344","3768_ID","Undifferentiated spermatogonia","3",0.00154679040989946,0.0487238979118329,0.0100541376643465,0.939675174013921
"345","3768_ID","PMCs","3",0.00106044538706257,0.00848356309650053,0.0159066808059385,0.974549310710498
"346","3945_ID","Endothelial cells","3",0,0.0617283950617284,0,0.938271604938272
"347","3945_ID","Pachytene","3",0,0.111557788944724,0,0.888442211055276
"348","3945_ID","Diplotene","3",0,0.231381733021077,0.00281030444964871,0.765807962529274
"349","3945_ID","Undifferentiated spermatogonia","3",0,0.020108275328693,0.00154679040989946,0.978344934261408
"350","3945_ID","PMCs","3",0,0.0212089077412513,0.00106044538706257,0.977730646871686
"351","3945_ID","Leptotene","3",0,0.0326797385620915,0.00217864923747277,0.965141612200436
"352","3945_ID","Sertoli cells","3",0,0.0297619047619048,0,0.970238095238095
"353","3945_ID","Macrophages","3",0,0,0,1
"354","3945_ID","Diff.spermatogonia/Preleptotene","3",0,0.0250836120401338,0,0.974916387959866
"355","3945_ID","Meiotic divisions","3",0.00196705188099336,0.159822965330711,0.00958937791984264,0.828620604868453
"356","3945_ID","Fibrotic peritubular myoid cells","3",0,0,0.00515463917525773,0.994845360824742
"357","3945_ID","Leydig cells","3",0,0,0,1
"358","3945_ID","Zygotene","3",0,0.0551508844953174,0,0.944849115504683
"359","3945_ID","Early spermatids","3",0.00186104218362283,0.137096774193548,0.0173697270471464,0.843672456575682
"360","3945_ID","Late spermatids","3",0.0010183299389002,0.0524439918533605,0.0137474541751527,0.932790224032587
"361","4137_ID","Sertoli cells","3",0,0.0595238095238095,0,0.94047619047619
"362","4137_ID","Diff.spermatogonia/Preleptotene","3",0,0.0267558528428094,0.00167224080267559,0.971571906354515
"363","4137_ID","Leydig cells","3",0,0,0,1
"364","4137_ID","PMCs","3",0.00212089077412513,0.0689289501590668,0.00424178154825027,0.924708377518558
"365","4137_ID","Late spermatids","3",0.00610997963340122,0.344195519348269,0.00814663951120163,0.641547861507128
"366","4137_ID","Endothelial cells","3",0,0.0246913580246914,0,0.975308641975309
"367","4137_ID","Pachytene","3",0,0.00904522613065327,0.00201005025125628,0.98894472361809
"368","4137_ID","Early spermatids","3",0.0229528535980149,0.79590570719603,0.00806451612903226,0.173076923076923
